DRD5	PTGIR	0.8354005520686607	
DRD5	GPHA2	0.8407682499807351	
DRD5	CRHR1	0.8354005520686607	
DRD5	GNB1	0.8526462282435747	
DRD5	MC1R	0.8252219011119977	
DRD5	RXFP2	0.8354005520686607	
DRD5	GNG2	0.8526462282435747	
DRD5	GHRH	0.8407682499807351	
DRD5	GPR20	0.8252219011119977	
DRD5	GPR25	0.8252219011119977	
DRD5	CALCR	0.8421959353175904	
DRD5	PTGER2	0.8252219011119977	
DRD5	VIP	0.833320481754769	
DRD5	CGA	0.849809014912932	
DRD5	PTH1R	0.8354005520686607	
DRD5	RLN3	0.8407682499807351	
DRD5	PTGER4	0.8252219011119977	
DRD5	RAMP2	0.8421959353175904	
DRD5	HRH2	0.8354005520686607	
DRD5	VIPR1	0.8252219011119977	
DRD5	LHCGR	0.8354005520686607	
DRD5	CALCB	0.8407682499807351	
DRD5	TAAR1	0.8354005520686607	
DRD5	PTH2	0.8407682499807351	
DRD5	SCT	0.8407682499807351	
DRD5	GNAS	0.8549476386052599	
DRD5	TSHR	0.8354005520686607	
DRD5	HTR4	0.8354005520686607	
DRD5	RAMP3	0.8421959353175904	
DRD5	GPR15	0.8252219011119977	
DRD5	GHRHR	0.8354005520686607	
DRD5	PTGDR	0.8252219011119977	
DRD5	P2RY11	0.8252219011119977	
DRD5	ADM	0.8407682499807351	
DRD5	MC2R	0.8252219011119977	
DRD5	MC5R	0.8252219011119977	
DRD5	PTH2R	0.8354005520686607	
DRD5	ADM2	0.8407682499807351	
DRD5	ADRB1	0.8354005520686607	
DRD5	SCTR	0.8354005520686607	
DRD5	GCGR	0.8354005520686607	
DRD5	GPHB5	0.8407682499807351	
DRD5	LHB	0.8407682499807351	
DRD5	VIPR2	0.8252219011119977	
DRD5	GPR176	0.8252219011119977	
DRD5	RAMP1	0.8421959353175904	
DRD5	RXFP1	0.8354005520686607	
DRD5	IAPP	0.8407682499807351	
DRD5	GPR83	0.8252219011119977	
DRD5	GPR150	0.8252219011119977	
DRD5	GPR84	0.8252219011119977	
DRD5	GIP	0.8407682499807351	
DRD5	INSL3	0.8407682499807351	
DRD5	GIPR	0.8354005520686607	
DRD5	RLN2	0.8459813396079446	
DRD5	HTR7	0.8354005520686607	
DRD5	FSHB	0.8407682499807351	
DRD5		1	
DRD5	GPR32	0.8252219011119977	
DRD5	PTHLH	0.8407682499807351	
DRD5	TSHB	0.8407682499807351	
DRD5	CALCRL	0.8421959353175904	
DRD5	POMC	0.833320481754769	
DRD5	GLP2R	0.8354005520686607	
DRD5	GPR27	0.8252219011119977	
DRD5	MC3R	0.8252219011119977	
DRD5	FSHR	0.8354005520686607	
DRD5	NPS	0.8407682499807351	
GCG	rs13429709	0.8413109247638028	
DRD5	ADCYAP1R1	0.8354005520686607	
DRD5	GPR45	0.8252219011119977	
DRD5	ADRB3	0.8354005520686607	
DRD5	PTH	0.8407682499807351	
DRD5	HTR6	0.8354005520686607	
DRD5	CRH	0.8407682499807351	
DRD5	ADORA2B	0.8354005520686607	
DRD5	CALCA	0.8407682499807351	
DRD5	NPSR1	0.8354005520686607	
DRD5	GPBAR1	0.8354005520686607	
DRD5	ADCYAP1	0.8407682499807351	
DRD5	GCG	0.849809014912932	
