ADRA2B	CXCR3	0.8252219011119977	
ADRA2B		1.0	
ADRA2B	MTNR1B	0.8086124452583398	
ADRA2B	S1PR2	0.8086124452583398	
ADRA2B	MCHR2	0.8252219011119977	
ADRA2B	NPY2R	0.8086124452583398	
ADRA2B	ADCY1	0.792109822701367	
ADRA2B	S1PR3	0.8086124452583398	
ADRA2B	GALR3	0.8086124452583398	
ADRA2B	CCL16	0.833320481754769	
ADRA2B	DRD2	0.8252219011119977	
ADRA2B	TAS2R7	0.8252219011119977	
ADRA2B	INSL5	0.833320481754769	
ADRA2B	TAS2R40	0.8252219011119977	
ADRA2B	NMU	0.833320481754769	
ADRA2B	C3AR1	0.8252219011119977	
ADRA2B	CXCL5	0.833320481754769	
P2RY12	P2RY12 H1, P2RY12 H2	0.8169696821008777	
ADRA2B	SUCNR1	0.8252219011119977	
ADRA2B	SAA1	0.833320481754769	
ADRA2B	CXCL11	0.833320481754769	
ADRA2B	CXCL6	0.8407682499807351	
ADRA2B	GNAI1	0.8497082254156562	
ADRA2B	CCR10	0.8252219011119977	
ADRA2B	NPY5R	0.8086124452583398	
ADRA2B	TAS2R14	0.8252219011119977	
ADRA2B	TAS2R30	0.8252219011119977	
ADRA2B	GNAI3	0.8497082254156562	
ADRA2B	CCL20	0.833320481754769	
ADRA2B	NPB	0.833320481754769	
ADRA2B	P2RY4	0.8252219011119977	
ADRA2B	NPY1R	0.8086124452583398	
ADRA2B	HCAR1	0.8252219011119977	
ADRA2B	ADCY5	0.792109822701367	
ADRA2B	HTR1E	0.8252219011119977	
ADRA2B	GPER1	0.8252219011119977	
ADRA2B	FPR1	0.8252219011119977	
ADRA2B	CXCL16	0.833320481754769	
ADRA2B	GPR17	0.8086124452583398	
ADRA2B	TAS2R31	0.8252219011119977	
ADRA2B	PENK	0.833320481754769	
ADRA2B	LPAR2	0.8086124452583398	
ADRA2B	CXCL8	0.8407682499807351	
ADRA2B	GNAT3	0.8497082254156562	
ADRA2B	CCL23	0.833320481754769	
ADRA2B	ADORA3	0.8252219011119977	
ADRA2B	P2RY12	0.8252219011119977	
ADRA2B	NMUR1	0.8252219011119977	
ADRA2B	CXCL10	0.833320481754769	
ADRA2B	DRD4	0.8252219011119977	
ADRA2B	NPBWR1	0.8252219011119977	
ADRA2B	PTGDR2	0.8086124452583398	
ADRA2B	LPAR3	0.8086124452583398	
ADRA2B	GRM3	0.8086124452583398	
ADRA2B	TAS2R46	0.8252219011119977	
ADRA2B	SSTR1	0.8252219011119977	
ADRA2B	BDKRB2	0.8252219011119977	
ADRA2B	CXCR2	0.8252219011119977	
ADRA2B	DRD3	0.8252219011119977	
ADRA2B	PPBP	0.833320481754769	
ADRA2B	CXCL2	0.833320481754769	
ADRA2B	APLNR	0.8252219011119977	
ADRA2B	SST	0.833320481754769	
ADRA2B	FPR2	0.8252219011119977	
ADRA2B	S1PR4	0.8086124452583398	
ADRA2B	CCR3	0.8252219011119977	
ADRA2B	PNOC	0.833320481754769	
P2RY12	rs6785930	0.8169696821008777	
ADRA2B	PTGER3	0.8086124452583398	
ADRA2B	CCL19	0.833320481754769	
ADRA2B	OPRM1	0.8252219011119977	
ADRA2B	HTR1F	0.8252219011119977	
ADRA2B	AGT	0.833320481754769	
ADRA2B	TAS2R50	0.8252219011119977	
ADRA2B	SSTR5	0.8252219011119977	
ADRA2B	PPY	0.8219632471359692	
ADRA2B	NMS	0.833320481754769	
ADRA2B	CCR8	0.8252219011119977	
ADRA2B	KNG1	0.833320481754769	
ADRA2B	HRH4	0.8252219011119977	
ADRA2B	GALR1	0.8086124452583398	
ADRA2B	ADRA2B	0.8459813396079446	
ADRA2B	CCR1	0.8252219011119977	
ADRA2B	GRM8	0.8086124452583398	
ADRA2B	MCHR1	0.8252219011119977	
