ADCY2	GNAI2	0.8592729960158448	
ADCY2	GNB1	0.847975029345742	
ADCY2	ADRA2B	0.792109822701367	
ADCY2	ADCY2	0.8611234767592315	
ADCY2	ADRA2C	0.792109822701367	
ADCY2	PDE4B	0.8281207788973212	
ADCY2	P2RY12	0.792109822701367	
ADRA2C	rs61767072	0.7841887244743533	
ADCY2	ADCY8	0.8611234767592315	
ADCY2	RLN3	0.792109822701367	
ADCY2	ADRA2A	0.792109822701367	
ADCY2	GNAS	0.8492966271403907	
ADCY2	PDE4A	0.8281207788973212	
ADCY2	ADCY5	0.8611234767592315	
ADCY2	GNAI1	0.8592729960158448	
ADCY2	ADCY9	0.8611234767592315	
ADCY2	GNAT3	0.8592729960158448	
ADCY2	GNG2	0.847975029345742	
ADCY2	rs4702484	0.99	
ADCY2	PDE1A	0.792109822701367	
ADCY2	PDE1B	0.792109822701367	
ADCY2	ADCY6	0.8611234767592315	
ADCY2	GNAZ	0.8197146809151086	
ADRA2C	rs11269124	0.7841887244743533	
ADCY2	GNAI3	0.8592729960158448	
ADCY2	rs1544938	0.99	
ADCY2	ADCY3	0.8611234767592315	
ADCY2	POMC	0.792109822701367	
ADCY2	GNAL	0.8621828879558624	
ADCY2	ADCY4	0.8611234767592315	
PDE4D	rs702553	0.8198395711083479	
ADCY2		1.0	
ADCY2	ADCY7	0.8611234767592315	
ADCY2	PDE4C	0.8281207788973212	
ADCY2	PDE4D	0.8281207788973212	
ADCY2	ADCY1	0.8611234767592315	
